id,campaign_product,campaign_crop,grower_id,message_sent_date,delivered_status,opened_status,clicked_status
WAM_RABI25_02419,Amistar 250 SC,barley,GRW_03235,2026-02-24,true,false,false
WAM_RABI25_02420,Tilt 250 EC,wheat,GRW_03237,2025-11-23,true,false,false
WAM_RABI25_02421,Tilt 250 EC,wheat,GRW_03239,2026-02-24,true,false,false
WAM_RABI25_02422,Tilt 250 EC,wheat,GRW_03240,2026-02-24,true,false,false
WAM_RABI25_02423,Amistar 250 SC,chickpea,GRW_03242,2025-11-04,true,false,false
WAM_RABI25_02424,Tilt 250 EC,wheat,GRW_03247,2026-02-22,true,false,false
WAM_RABI25_02425,Tilt 250 EC,wheat,GRW_03248,2025-10-08,true,false,false
WAM_RABI25_02426,Kavach 75 WP,potato,GRW_03249,2025-10-13,true,true,false
WAM_RABI25_02427,Amistar 250 SC,chickpea,GRW_03250,2025-10-17,true,true,false
WAM_RABI25_02428,Amistar 250 SC,chickpea,GRW_03251,2025-10-09,true,false,false
WAM_RABI25_02429,Tilt 250 EC,wheat,GRW_03252,2025-10-16,true,false,false
WAM_RABI25_02430,Tilt 250 EC,wheat,GRW_03253,2025-11-08,true,false,false
WAM_RABI25_02431,Tilt 250 EC,wheat,GRW_03254,2025-10-09,true,false,false
WAM_RABI25_02432,Tilt 250 EC,wheat,GRW_03255,2026-02-22,true,true,false
WAM_RABI25_02433,Tilt 250 EC,wheat,GRW_03256,2026-04-04,true,true,false
WAM_RABI25_02434,Amistar 250 SC,chickpea,GRW_03257,2025-12-19,true,false,false
WAM_RABI25_02435,Amistar 250 SC,chickpea,GRW_03258,2025-12-02,true,false,false
WAM_RABI25_02436,Score 250 EC,mustard,GRW_03259,2025-11-18,true,false,false
WAM_RABI25_02437,Tilt 250 EC,wheat,GRW_03261,2025-10-19,true,false,false
WAM_RABI25_02438,Tilt 250 EC,wheat,GRW_03262,2025-11-16,true,false,false
WAM_RABI25_02439,Kavach 75 WP,potato,GRW_03263,2025-10-16,true,false,false
WAM_RABI25_02440,Kavach 75 WP,potato,GRW_03264,2025-11-19,true,false,false
WAM_RABI25_02441,Score 250 EC,mustard,GRW_03266,2025-10-24,true,true,true
WAM_RABI25_02442,Tilt 250 EC,wheat,GRW_03267,2025-10-09,true,false,false
WAM_RABI25_02443,Amistar 250 SC,barley,GRW_03268,2025-11-04,true,false,false
WAM_RABI25_02444,Amistar 250 SC,maize,GRW_03269,2025-11-10,true,false,false
WAM_RABI25_02445,Tilt 250 EC,wheat,GRW_03270,2026-03-14,true,false,false
WAM_RABI25_02446,Amistar 250 SC,chickpea,GRW_03271,2026-01-18,true,false,false
WAM_RABI25_02447,Tilt 250 EC,wheat,GRW_03272,2026-01-06,true,false,false
WAM_RABI25_02448,Tilt 250 EC,wheat,GRW_03273,2026-03-10,true,false,false
WAM_RABI25_02449,Score 250 EC,mustard,GRW_03275,2025-10-11,true,true,false
WAM_RABI25_02450,Amistar 250 SC,barley,GRW_03276,2026-02-07,true,false,false
WAM_RABI25_02451,Amistar 250 SC,barley,GRW_03278,2025-11-10,true,false,false
WAM_RABI25_02452,Tilt 250 EC,wheat,GRW_03279,2025-10-06,true,false,false
WAM_RABI25_02453,Tilt 250 EC,wheat,GRW_03280,2025-10-15,true,true,false
WAM_RABI25_02454,Score 250 EC,safflower,GRW_03281,2025-10-12,true,false,false
WAM_RABI25_02455,Tilt 250 EC,wheat,GRW_03282,2025-10-10,true,false,false
WAM_RABI25_02456,Tilt 250 EC,wheat,GRW_03283,2025-10-17,true,false,false
WAM_RABI25_02457,Amistar 250 SC,chickpea,GRW_03284,2026-01-03,true,true,false
WAM_RABI25_02458,Tilt 250 EC,wheat,GRW_03285,2025-11-17,true,false,false
WAM_RABI25_02459,Tilt 250 EC,wheat,GRW_03287,2026-02-08,true,false,false
WAM_RABI25_02460,Tilt 250 EC,wheat,GRW_03289,2026-01-28,true,true,false
WAM_RABI25_02461,Tilt 250 EC,wheat,GRW_03291,2025-10-23,true,true,false
WAM_RABI25_02462,Tilt 250 EC,wheat,GRW_03293,2025-10-31,true,false,false
WAM_RABI25_02463,Tilt 250 EC,wheat,GRW_03295,2025-12-22,true,false,false
WAM_RABI25_02464,Tilt 250 EC,wheat,GRW_03296,2026-02-26,true,false,false
WAM_RABI25_02465,Tilt 250 EC,wheat,GRW_03298,2025-11-17,true,true,false
WAM_RABI25_02466,Tilt 250 EC,wheat,GRW_03301,2025-12-17,true,false,false
WAM_RABI25_02467,Tilt 250 EC,wheat,GRW_03305,2026-03-08,true,false,false
WAM_RABI25_02468,Amistar 250 SC,chickpea,GRW_03306,2026-01-28,true,false,false
WAM_RABI25_02469,Tilt 250 EC,wheat,GRW_03307,2026-01-23,true,false,false
WAM_RABI25_02470,Tilt 250 EC,wheat,GRW_03308,2026-01-21,true,false,false
WAM_RABI25_02471,Score 250 EC,mustard,GRW_03309,2025-12-01,true,false,false
WAM_RABI25_02472,Amistar 250 SC,lentil,GRW_03311,2026-01-19,true,false,false
WAM_RABI25_02473,Score 250 EC,mustard,GRW_03312,2025-11-01,true,false,false
WAM_RABI25_02474,Tilt 250 EC,wheat,GRW_03313,2025-10-08,true,false,false
WAM_RABI25_02475,Tilt 250 EC,wheat,GRW_03314,2025-12-10,true,false,false
WAM_RABI25_02476,Tilt 250 EC,wheat,GRW_03316,2025-11-21,true,false,false
WAM_RABI25_02477,Tilt 250 EC,wheat,GRW_03317,2026-02-08,true,false,false
WAM_RABI25_02478,Tilt 250 EC,wheat,GRW_03320,2025-11-11,true,false,false
WAM_RABI25_02479,Amistar 250 SC,chickpea,GRW_03322,2025-12-11,true,false,false
WAM_RABI25_02480,Tilt 250 EC,wheat,GRW_03323,2025-10-16,true,false,false
WAM_RABI25_02481,Tilt 250 EC,wheat,GRW_03324,2026-01-11,true,false,false
WAM_RABI25_02482,Score 250 EC,mustard,GRW_03325,2025-11-18,true,false,false
WAM_RABI25_02483,Tilt 250 EC,wheat,GRW_03326,2026-01-08,true,false,false
WAM_RABI25_02484,Amistar 250 SC,maize,GRW_03327,2025-11-22,true,false,false
WAM_RABI25_02485,Amistar 250 SC,chickpea,GRW_03328,2025-12-07,true,true,false
WAM_RABI25_02486,Amistar 250 SC,chickpea,GRW_03329,2026-01-27,true,false,false
WAM_RABI25_02487,Kavach 75 WP,potato,GRW_03330,2025-11-01,true,false,false
WAM_RABI25_02488,Amistar 250 SC,barley,GRW_03331,2026-01-14,true,false,false
WAM_RABI25_02489,Kavach 75 WP,potato,GRW_03332,2025-10-11,true,false,false
WAM_RABI25_02490,Tilt 250 EC,wheat,GRW_03333,2025-10-06,true,false,false
WAM_RABI25_02491,Amistar 250 SC,chickpea,GRW_03335,2025-12-28,true,false,false
WAM_RABI25_02492,Tilt 250 EC,wheat,GRW_03337,2025-12-18,true,false,false
WAM_RABI25_02493,Amistar 250 SC,chickpea,GRW_03338,2026-01-24,true,false,false
WAM_RABI25_02494,Tilt 250 EC,wheat,GRW_03341,2025-11-13,true,false,false
WAM_RABI25_02495,Amistar 250 SC,cumin,GRW_03342,2026-03-18,true,false,false
WAM_RABI25_02496,Tilt 250 EC,wheat,GRW_03343,2025-12-24,true,true,false
WAM_RABI25_02497,Tilt 250 EC,wheat,GRW_03346,2026-01-21,true,true,true
WAM_RABI25_02498,Tilt 250 EC,wheat,GRW_03347,2025-10-31,true,true,false
WAM_RABI25_02499,Tilt 250 EC,wheat,GRW_03348,2025-11-14,true,true,false
WAM_RABI25_02500,Tilt 250 EC,wheat,GRW_03349,2025-12-20,true,false,false
WAM_RABI25_02501,Score 250 EC,mustard,GRW_03351,2025-10-07,true,false,false
WAM_RABI25_02502,Amistar 250 SC,maize,GRW_03352,2025-10-25,true,false,false
WAM_RABI25_02503,Tilt 250 EC,wheat,GRW_03354,2026-02-09,true,false,false
WAM_RABI25_02504,Tilt 250 EC,wheat,GRW_03355,2025-11-25,true,true,true
WAM_RABI25_02505,Amistar 250 SC,chickpea,GRW_03356,2025-10-23,true,false,false
WAM_RABI25_02506,Tilt 250 EC,wheat,GRW_03357,2025-12-18,false,false,false
WAM_RABI25_02507,Tilt 250 EC,wheat,GRW_03358,2025-12-03,true,false,false
WAM_RABI25_02508,Tilt 250 EC,wheat,GRW_03359,2026-01-14,true,false,false
WAM_RABI25_02509,Tilt 250 EC,wheat,GRW_03360,2025-10-08,true,true,false
WAM_RABI25_02510,Tilt 250 EC,wheat,GRW_03361,2025-11-02,true,false,false
WAM_RABI25_02511,Amistar 250 SC,chickpea,GRW_03362,2025-11-12,true,false,false
WAM_RABI25_02512,Score 250 EC,safflower,GRW_03364,2025-10-20,true,false,false
WAM_RABI25_02513,Tilt 250 EC,wheat,GRW_03365,2025-11-04,true,false,false
WAM_RABI25_02514,Score 250 EC,mustard,GRW_03366,2026-04-01,true,false,false
WAM_RABI25_02515,Tilt 250 EC,wheat,GRW_03368,2025-11-06,true,false,false
WAM_RABI25_02516,Kavach 75 WP,potato,GRW_03370,2025-10-14,true,false,false
WAM_RABI25_02517,Tilt 250 EC,wheat,GRW_03372,2026-01-26,true,false,false
WAM_RABI25_02518,Tilt 250 EC,wheat,GRW_03374,2025-10-07,true,false,false
WAM_RABI25_02519,Score 250 EC,mustard,GRW_03376,2025-10-16,true,false,false
WAM_RABI25_02520,Tilt 250 EC,wheat,GRW_03378,2026-02-01,true,true,false
WAM_RABI25_02521,Score 250 EC,safflower,GRW_03381,2025-10-26,true,true,false
WAM_RABI25_02522,Score 250 EC,mustard,GRW_03384,2025-11-17,true,false,false
WAM_RABI25_02523,Tilt 250 EC,wheat,GRW_03385,2025-12-05,true,false,false
WAM_RABI25_02524,Tilt 250 EC,wheat,GRW_03387,2025-11-29,true,false,false
WAM_RABI25_02525,Score 250 EC,mustard,GRW_03389,2026-01-05,true,false,false
WAM_RABI25_02526,Tilt 250 EC,wheat,GRW_03390,2025-12-18,true,true,false
WAM_RABI25_02527,Score 250 EC,safflower,GRW_03391,2025-11-19,true,false,false
WAM_RABI25_02528,Amistar 250 SC,lentil,GRW_03392,2026-03-19,true,false,false
WAM_RABI25_02529,Amistar 250 SC,chickpea,GRW_03393,2025-10-22,true,false,false
WAM_RABI25_02530,Amistar 250 SC,chickpea,GRW_03394,2026-03-20,true,false,false
WAM_RABI25_02531,Score 250 EC,mustard,GRW_03395,2025-11-04,true,false,false
WAM_RABI25_02532,Tilt 250 EC,wheat,GRW_03396,2025-10-21,true,false,false
WAM_RABI25_02533,Tilt 250 EC,wheat,GRW_03398,2026-01-29,false,false,false
WAM_RABI25_02534,Amistar 250 SC,barley,GRW_03399,2025-10-12,true,false,false
WAM_RABI25_02535,Tilt 250 EC,wheat,GRW_03401,2025-10-26,true,false,false
WAM_RABI25_02536,Tilt 250 EC,wheat,GRW_03402,2025-10-31,true,false,false
WAM_RABI25_02537,Amistar 250 SC,chickpea,GRW_03403,2025-10-23,true,false,false
WAM_RABI25_02538,Tilt 250 EC,wheat,GRW_03404,2025-11-14,true,true,false
WAM_RABI25_02539,Amistar 250 SC,lentil,GRW_03405,2025-10-21,true,false,false
WAM_RABI25_02540,Tilt 250 EC,wheat,GRW_03406,2025-12-25,true,false,false
WAM_RABI25_02541,Tilt 250 EC,wheat,GRW_03407,2026-01-30,true,false,false
WAM_RABI25_02542,Score 250 EC,mustard,GRW_03408,2025-10-24,true,false,false
WAM_RABI25_02543,Kavach 75 WP,potato,GRW_03409,2025-11-12,true,false,false
WAM_RABI25_02544,Tilt 250 EC,wheat,GRW_03410,2026-03-01,true,true,true
WAM_RABI25_02545,Score 250 EC,mustard,GRW_03412,2025-10-16,true,false,false
WAM_RABI25_02546,Tilt 250 EC,wheat,GRW_03413,2026-03-02,true,false,false
WAM_RABI25_02547,Amistar 250 SC,barley,GRW_03415,2025-10-30,true,true,false
WAM_RABI25_02548,Amistar 250 SC,chickpea,GRW_03416,2025-10-17,true,false,false
WAM_RABI25_02549,Tilt 250 EC,wheat,GRW_03418,2025-10-09,true,false,false
WAM_RABI25_02550,Tilt 250 EC,wheat,GRW_03419,2025-12-05,true,false,false
WAM_RABI25_02551,Tilt 250 EC,wheat,GRW_03420,2025-11-13,true,true,false
WAM_RABI25_02552,Amistar 250 SC,maize,GRW_03421,2025-10-08,true,false,false
WAM_RABI25_02553,Tilt 250 EC,wheat,GRW_03422,2025-12-17,true,true,false
WAM_RABI25_02554,Tilt 250 EC,wheat,GRW_03423,2025-10-06,true,false,false
WAM_RABI25_02555,Amistar 250 SC,chickpea,GRW_03424,2025-12-16,true,false,false
WAM_RABI25_02556,Amistar 250 SC,chickpea,GRW_03425,2025-11-22,true,false,false
WAM_RABI25_02557,Tilt 250 EC,wheat,GRW_03426,2025-12-24,true,true,false
WAM_RABI25_02558,Tilt 250 EC,wheat,GRW_03427,2026-01-30,true,false,false
WAM_RABI25_02559,Tilt 250 EC,wheat,GRW_03428,2025-10-13,true,false,false
WAM_RABI25_02560,Amistar 250 SC,chickpea,GRW_03431,2025-12-04,true,false,false
WAM_RABI25_02561,Tilt 250 EC,wheat,GRW_03433,2026-01-31,true,false,false
WAM_RABI25_02562,Tilt 250 EC,wheat,GRW_03434,2025-10-08,true,false,false
WAM_RABI25_02563,Amistar 250 SC,lentil,GRW_03435,2025-10-18,true,false,false
WAM_RABI25_02564,Amistar 250 SC,cumin,GRW_03436,2026-02-21,true,true,true
WAM_RABI25_02565,Score 250 EC,mustard,GRW_03437,2025-11-27,true,false,false
WAM_RABI25_02566,Tilt 250 EC,wheat,GRW_03438,2025-10-29,true,false,false
WAM_RABI25_02567,Tilt 250 EC,wheat,GRW_03439,2026-01-10,true,false,false
WAM_RABI25_02568,Amistar 250 SC,maize,GRW_03441,2025-10-22,true,false,false
WAM_RABI25_02569,Tilt 250 EC,wheat,GRW_03444,2026-02-03,true,false,false
WAM_RABI25_02570,Tilt 250 EC,wheat,GRW_03445,2025-11-16,true,false,false
WAM_RABI25_02571,Tilt 250 EC,wheat,GRW_03446,2026-03-14,true,true,false
WAM_RABI25_02572,Amistar 250 SC,chickpea,GRW_03447,2025-12-13,true,false,false
WAM_RABI25_02573,Tilt 250 EC,wheat,GRW_03449,2026-01-25,true,false,false
WAM_RABI25_02574,Tilt 250 EC,wheat,GRW_03450,2025-10-29,true,true,true
WAM_RABI25_02575,Tilt 250 EC,wheat,GRW_03451,2025-12-17,true,false,false
WAM_RABI25_02576,Tilt 250 EC,wheat,GRW_03452,2025-10-08,true,false,false
WAM_RABI25_02577,Tilt 250 EC,wheat,GRW_03453,2025-12-07,true,false,false
WAM_RABI25_02578,Tilt 250 EC,wheat,GRW_03454,2026-01-21,true,true,false
WAM_RABI25_02579,Tilt 250 EC,wheat,GRW_03455,2026-02-10,true,false,false
WAM_RABI25_02580,Tilt 250 EC,wheat,GRW_03457,2026-01-21,true,false,false
WAM_RABI25_02581,Tilt 250 EC,wheat,GRW_03459,2026-03-09,true,true,false
WAM_RABI25_02582,Tilt 250 EC,wheat,GRW_03460,2026-03-02,false,false,false
WAM_RABI25_02583,Amistar 250 SC,lentil,GRW_03461,2025-11-26,true,true,true
WAM_RABI25_02584,Tilt 250 EC,wheat,GRW_03462,2026-03-12,true,false,false
WAM_RABI25_02585,Tilt 250 EC,wheat,GRW_03463,2026-01-13,true,false,false
WAM_RABI25_02586,Kavach 75 WP,potato,GRW_03464,2025-11-22,true,true,false
WAM_RABI25_02587,Tilt 250 EC,wheat,GRW_03466,2025-10-08,true,false,false
WAM_RABI25_02588,Amistar 250 SC,barley,GRW_03467,2025-11-04,true,false,false
WAM_RABI25_02589,Tilt 250 EC,wheat,GRW_03468,2026-01-03,true,false,false
WAM_RABI25_02590,Score 250 EC,safflower,GRW_03469,2025-10-21,true,false,false
WAM_RABI25_02591,Tilt 250 EC,wheat,GRW_03470,2025-11-25,true,false,false
WAM_RABI25_02592,Tilt 250 EC,wheat,GRW_03471,2025-10-20,true,false,false
WAM_RABI25_02593,Kavach 75 WP,potato,GRW_03472,2025-10-18,true,false,false
WAM_RABI25_02594,Kavach 75 WP,potato,GRW_03474,2025-12-23,true,false,false
WAM_RABI25_02595,Amistar 250 SC,lentil,GRW_03476,2025-10-18,true,false,false
WAM_RABI25_02596,Amistar 250 SC,chickpea,GRW_03477,2025-11-26,true,false,false
WAM_RABI25_02597,Amistar 250 SC,lentil,GRW_03478,2026-01-20,true,false,false
WAM_RABI25_02598,Tilt 250 EC,wheat,GRW_03479,2025-12-29,true,false,false
WAM_RABI25_02599,Tilt 250 EC,wheat,GRW_03480,2025-12-06,true,false,false
WAM_RABI25_02600,Tilt 250 EC,wheat,GRW_03481,2025-12-21,true,true,false
WAM_RABI25_02601,Amistar 250 SC,chickpea,GRW_03483,2025-11-22,true,false,false
WAM_RABI25_02602,Tilt 250 EC,wheat,GRW_03486,2025-11-10,true,false,false
WAM_RABI25_02603,Score 250 EC,mustard,GRW_03487,2025-10-11,true,false,false
WAM_RABI25_02604,Tilt 250 EC,wheat,GRW_03488,2025-10-09,true,false,false
WAM_RABI25_02605,Tilt 250 EC,wheat,GRW_03489,2025-10-10,true,true,false
WAM_RABI25_02606,Score 250 EC,mustard,GRW_03490,2025-10-14,true,false,false
WAM_RABI25_02607,Amistar 250 SC,chickpea,GRW_03491,2025-10-07,true,true,false
WAM_RABI25_02608,Tilt 250 EC,wheat,GRW_03492,2025-11-24,true,true,true
WAM_RABI25_02609,Tilt 250 EC,wheat,GRW_03494,2025-10-06,true,false,false
WAM_RABI25_02610,Amistar 250 SC,chickpea,GRW_03495,2025-11-15,true,false,false
WAM_RABI25_02611,Tilt 250 EC,wheat,GRW_03497,2025-10-08,true,false,false
WAM_RABI25_02612,Score 250 EC,mustard,GRW_03499,2025-10-17,true,false,false
WAM_RABI25_02613,Score 250 EC,mustard,GRW_03500,2025-10-13,true,false,false
WAM_RABI25_02614,Tilt 250 EC,wheat,GRW_03501,2025-10-29,false,false,false
WAM_RABI25_02615,Tilt 250 EC,wheat,GRW_03502,2025-12-02,true,false,false
WAM_RABI25_02616,Tilt 250 EC,wheat,GRW_03503,2025-12-16,true,true,false
WAM_RABI25_02617,Tilt 250 EC,wheat,GRW_03505,2025-11-04,true,false,false
WAM_RABI25_02618,Tilt 250 EC,wheat,GRW_03506,2025-11-25,true,true,false
WAM_RABI25_02619,Amistar 250 SC,chickpea,GRW_03507,2025-10-09,true,false,false
WAM_RABI25_02620,Tilt 250 EC,wheat,GRW_03508,2025-11-11,true,false,false
WAM_RABI25_02621,Tilt 250 EC,wheat,GRW_03510,2025-10-07,true,true,false
WAM_RABI25_02622,Amistar 250 SC,chickpea,GRW_03512,2025-10-18,true,true,false
WAM_RABI25_02623,Score 250 EC,mustard,GRW_03513,2025-11-08,true,false,false
WAM_RABI25_02624,Tilt 250 EC,wheat,GRW_03515,2025-12-15,true,true,true
WAM_RABI25_02625,Score 250 EC,safflower,GRW_03516,2025-12-11,true,false,false
WAM_RABI25_02626,Amistar 250 SC,barley,GRW_03518,2026-02-17,true,true,false
WAM_RABI25_02627,Tilt 250 EC,wheat,GRW_03519,2025-10-31,true,false,false
WAM_RABI25_02628,Amistar 250 SC,chickpea,GRW_03520,2025-11-11,true,false,false
WAM_RABI25_02629,Amistar 250 SC,chickpea,GRW_03521,2025-10-22,true,false,false
WAM_RABI25_02630,Tilt 250 EC,wheat,GRW_03522,2025-11-20,true,false,false
WAM_RABI25_02631,Amistar 250 SC,chickpea,GRW_03523,2025-10-19,true,false,false
WAM_RABI25_02632,Tilt 250 EC,wheat,GRW_03525,2025-10-10,true,false,false
WAM_RABI25_02633,Tilt 250 EC,wheat,GRW_03526,2025-11-03,true,true,false
WAM_RABI25_02634,Tilt 250 EC,wheat,GRW_03528,2026-02-14,true,false,false
WAM_RABI25_02635,Tilt 250 EC,wheat,GRW_03529,2025-12-25,true,false,false
WAM_RABI25_02636,Tilt 250 EC,wheat,GRW_03530,2026-04-01,true,true,false
WAM_RABI25_02637,Tilt 250 EC,wheat,GRW_03531,2025-10-24,true,false,false
WAM_RABI25_02638,Tilt 250 EC,wheat,GRW_03532,2025-11-25,true,false,false
WAM_RABI25_02639,Tilt 250 EC,wheat,GRW_03533,2025-10-21,true,false,false
WAM_RABI25_02640,Amistar 250 SC,chickpea,GRW_03535,2026-02-06,true,false,false
WAM_RABI25_02641,Amistar 250 SC,chickpea,GRW_03536,2025-10-18,true,false,false
WAM_RABI25_02642,Amistar 250 SC,chickpea,GRW_03537,2025-10-12,true,false,false
WAM_RABI25_02643,Tilt 250 EC,wheat,GRW_03538,2025-10-29,true,false,false
WAM_RABI25_02644,Amistar 250 SC,chickpea,GRW_03539,2026-01-28,true,false,false
WAM_RABI25_02645,Amistar 250 SC,chickpea,GRW_03540,2025-10-17,true,false,false
WAM_RABI25_02646,Tilt 250 EC,wheat,GRW_03541,2025-10-13,true,false,false
WAM_RABI25_02647,Amistar 250 SC,barley,GRW_03542,2025-10-13,true,false,false
WAM_RABI25_02648,Tilt 250 EC,wheat,GRW_03544,2025-12-04,true,false,false
WAM_RABI25_02649,Tilt 250 EC,wheat,GRW_03545,2026-01-14,true,true,false
WAM_RABI25_02650,Tilt 250 EC,wheat,GRW_03546,2025-10-12,true,false,false
WAM_RABI25_02651,Amistar 250 SC,barley,GRW_03547,2025-12-30,true,false,false
WAM_RABI25_02652,Amistar 250 SC,lentil,GRW_03548,2025-11-24,true,true,false
WAM_RABI25_02653,Tilt 250 EC,wheat,GRW_03549,2026-02-22,true,false,false
WAM_RABI25_02654,Tilt 250 EC,wheat,GRW_03550,2025-11-14,true,false,false
WAM_RABI25_02655,Amistar 250 SC,chickpea,GRW_03551,2025-10-26,true,false,false
WAM_RABI25_02656,Tilt 250 EC,wheat,GRW_03552,2026-01-28,true,false,false
WAM_RABI25_02657,Tilt 250 EC,wheat,GRW_03553,2025-11-16,true,false,false
WAM_RABI25_02658,Tilt 250 EC,wheat,GRW_03556,2025-11-06,true,false,false
WAM_RABI25_02659,Tilt 250 EC,wheat,GRW_03557,2026-03-08,true,false,false
WAM_RABI25_02660,Tilt 250 EC,wheat,GRW_03559,2025-12-21,true,false,false
WAM_RABI25_02661,Tilt 250 EC,wheat,GRW_03560,2025-11-02,true,false,false
WAM_RABI25_02662,Amistar 250 SC,chickpea,GRW_03562,2026-01-03,true,false,false
WAM_RABI25_02663,Score 250 EC,mustard,GRW_03565,2025-11-04,true,true,true
WAM_RABI25_02664,Tilt 250 EC,wheat,GRW_03566,2025-12-31,true,false,false
WAM_RABI25_02665,Amistar 250 SC,chickpea,GRW_03567,2025-10-29,true,true,false
WAM_RABI25_02666,Tilt 250 EC,wheat,GRW_03568,2025-10-12,false,false,false
WAM_RABI25_02667,Amistar 250 SC,lentil,GRW_03569,2025-12-21,true,false,false
WAM_RABI25_02668,Kavach 75 WP,potato,GRW_03571,2026-01-16,true,false,false
WAM_RABI25_02669,Tilt 250 EC,wheat,GRW_03572,2026-01-26,true,true,false
WAM_RABI25_02670,Amistar 250 SC,chickpea,GRW_03573,2025-11-09,true,true,false
WAM_RABI25_02671,Tilt 250 EC,wheat,GRW_03574,2025-10-22,true,false,false
WAM_RABI25_02672,Amistar 250 SC,lentil,GRW_03575,2025-11-12,true,false,false
WAM_RABI25_02673,Amistar 250 SC,chickpea,GRW_03576,2026-03-14,true,false,false
WAM_RABI25_02674,Tilt 250 EC,wheat,GRW_03577,2025-10-18,true,false,false
WAM_RABI25_02675,Tilt 250 EC,wheat,GRW_03578,2025-11-25,true,false,false
WAM_RABI25_02676,Tilt 250 EC,wheat,GRW_03579,2026-01-29,true,false,false
WAM_RABI25_02677,Amistar 250 SC,chickpea,GRW_03580,2026-01-14,true,false,false
WAM_RABI25_02678,Tilt 250 EC,wheat,GRW_03581,2025-11-17,true,true,true
WAM_RABI25_02679,Amistar 250 SC,chickpea,GRW_03582,2025-11-27,true,false,false
WAM_RABI25_02680,Tilt 250 EC,wheat,GRW_03583,2025-12-15,true,true,false
WAM_RABI25_02681,Score 250 EC,mustard,GRW_03584,2025-10-29,true,false,false
WAM_RABI25_02682,Score 250 EC,safflower,GRW_03585,2025-10-30,true,false,false
WAM_RABI25_02683,Tilt 250 EC,wheat,GRW_03586,2025-11-25,true,false,false
WAM_RABI25_02684,Tilt 250 EC,wheat,GRW_03588,2025-10-29,true,false,false
WAM_RABI25_02685,Amistar 250 SC,lentil,GRW_03589,2025-11-29,true,false,false
WAM_RABI25_02686,Tilt 250 EC,wheat,GRW_03590,2025-11-08,true,true,false
WAM_RABI25_02687,Score 250 EC,mustard,GRW_03591,2025-10-15,true,false,false
WAM_RABI25_02688,Amistar 250 SC,chickpea,GRW_03592,2025-10-19,true,false,false
WAM_RABI25_02689,Tilt 250 EC,wheat,GRW_03593,2025-11-24,true,false,false
WAM_RABI25_02690,Amistar 250 SC,chickpea,GRW_03594,2025-12-22,true,false,false
WAM_RABI25_02691,Amistar 250 SC,lentil,GRW_03595,2025-11-22,true,true,false
WAM_RABI25_02692,Tilt 250 EC,wheat,GRW_03598,2025-12-11,true,false,false
WAM_RABI25_02693,Amistar 250 SC,chickpea,GRW_03599,2025-10-25,true,true,false
WAM_RABI25_02694,Tilt 250 EC,wheat,GRW_03601,2025-10-14,true,false,false
WAM_RABI25_02695,Tilt 250 EC,wheat,GRW_03602,2025-10-09,true,true,false
WAM_RABI25_02696,Tilt 250 EC,wheat,GRW_03603,2025-11-01,true,false,false
WAM_RABI25_02697,Score 250 EC,mustard,GRW_03604,2025-11-23,true,false,false
WAM_RABI25_02698,Amistar 250 SC,chickpea,GRW_03605,2025-10-06,true,false,false
WAM_RABI25_02699,Amistar 250 SC,chickpea,GRW_03607,2026-02-27,true,true,true
WAM_RABI25_02700,Score 250 EC,safflower,GRW_03610,2025-10-11,true,false,false
WAM_RABI25_02701,Amistar 250 SC,barley,GRW_03611,2025-10-14,true,false,false
WAM_RABI25_02702,Amistar 250 SC,maize,GRW_03614,2026-02-27,true,false,false
WAM_RABI25_02703,Tilt 250 EC,wheat,GRW_03615,2026-02-08,true,false,false
WAM_RABI25_02704,Score 250 EC,mustard,GRW_03616,2025-10-14,true,false,false
WAM_RABI25_02705,Amistar 250 SC,barley,GRW_03617,2025-12-24,true,false,false
WAM_RABI25_02706,Amistar 250 SC,chickpea,GRW_03618,2025-11-10,true,false,false
WAM_RABI25_02707,Tilt 250 EC,wheat,GRW_03619,2025-11-27,true,false,false
WAM_RABI25_02708,Tilt 250 EC,wheat,GRW_03620,2025-10-19,true,false,false
