grower_id,state,district,tehsil,language,device_type,grower_age,gender,grower_crop_calendar,product_scan,product_name,product_scan_datetime,grower_farm_size,offline_campaign_attended,campaign_attendance_date
GRW_02684,Madhya Pradesh,Ujjain,Ujjain_T048,Hindi,keypad,38,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,,true,2026-02-20
GRW_02685,Gujarat,Mehsana,Mehsana_T150,Gujarati,smartphone,73,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""cumin"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-02-25"", ""end"": ""2026-03-25""}, ""stages"": []}",false,,,1.44,false,
GRW_02686,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T136,Hindi,smartphone,54,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",false,,,0.93,true,2026-02-12
GRW_02687,Haryana,Sirsa,Sirsa_T098,Hindi,smartphone,38,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",false,,,1.53,true,2026-03-08
GRW_02688,Punjab,Bathinda,Bathinda_T125,Punjabi,smartphone,43,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",false,,,3.87,false,
GRW_02689,Madhya Pradesh,Ujjain,Ujjain_T081,Hindi,smartphone,23,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",false,,,1.84,true,2026-01-23
GRW_02690,Bihar,Muzaffarpur,Muzaffarpur_T125,Hindi,keypad,64,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""maize"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-02-20"", ""end"": ""2026-03-30""}, ""stages"": []}",false,,,2.91,true,2026-03-25
GRW_02691,Bihar,Muzaffarpur,Muzaffarpur_T020,Hindi,smartphone,37,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""maize"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-02-20"", ""end"": ""2026-03-30""}, ""stages"": []}",false,,,1.03,false,
GRW_02692,Haryana,Rohtak,Rohtak_T005,Hindi,smartphone,42,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",false,,,2.1,false,
GRW_02693,Rajasthan,Jaipur,Jaipur_T017,Hindi,smartphone,50,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,0.83,true,2026-01-14
GRW_02694,Madhya Pradesh,Indore,Indore_T023,Hindi,smartphone,32,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""lentil"", ""sowing"": {""start"": ""2025-10-25"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-15"", ""end"": ""2026-04-20""}, ""stages"": []}",true,Vertimec 1.8 EC,2026-01-29T08:34:11,2.74,true,2026-01-29
GRW_02695,Gujarat,Mehsana,Mehsana_T061,Gujarati,smartphone,53,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""cumin"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-02-25"", ""end"": ""2026-03-25""}, ""stages"": []}",false,,,0.56,true,2025-12-31
GRW_02696,Bihar,Muzaffarpur,Muzaffarpur_T022,Hindi,smartphone,54,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""maize"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-02-20"", ""end"": ""2026-03-30""}, ""stages"": []}",true,Amistar 250 SC,2025-11-08T15:31:49,1.45,false,
GRW_02697,Rajasthan,Bharatpur,Bharatpur_T075,Hindi,smartphone,62,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",true,Tilt 250 EC,2026-01-02T09:13:27,2.24,true,2025-12-21
GRW_02698,Maharashtra,Akola,Akola_T111,Marathi,smartphone,42,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",true,Score 250 EC,2025-10-30T18:51:10,1.74,false,
GRW_02699,Uttar Pradesh,Agra,Agra_T101,Hindi,smartphone,32,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",true,Cruiser 350 FS,2026-02-19T07:59:35,2.6,true,2026-02-08
GRW_02700,Bihar,Muzaffarpur,Muzaffarpur_T128,Hindi,smartphone,61,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""maize"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-02-20"", ""end"": ""2026-03-30""}, ""stages"": []}",false,,,0.74,true,2026-01-31
GRW_02701,Madhya Pradesh,Ratlam,Ratlam_T132,Hindi,unknown,35,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,2.26,true,2025-12-23
GRW_02702,Gujarat,Ahmedabad,Ahmedabad_T135,Gujarati,smartphone,46,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",false,,,0.83,false,
GRW_02703,Gujarat,Ahmedabad,Ahmedabad_T135,Gujarati,smartphone,23,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",false,,,1.13,false,
GRW_02704,Rajasthan,Sikar,Sikar_T021,Hindi,unknown,69,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",false,,,1.54,true,2025-11-04
GRW_02705,West Bengal,Nadia,Nadia_T024,Bengali,keypad,62,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,0.85,true,2026-02-15
GRW_02706,Rajasthan,Sikar,Sikar_T083,Hindi,keypad,50,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,0.67,false,
GRW_02707,Punjab,Amritsar,Amritsar_T108,Punjabi,smartphone,25,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",true,Tilt 250 EC,2025-11-12T15:11:49,0.88,true,2025-11-01
GRW_02708,Gujarat,Mehsana,Mehsana_T105,Gujarati,unknown,50,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,2.47,true,2026-03-02
GRW_02709,Gujarat,Ahmedabad,Ahmedabad_T011,Gujarati,smartphone,60,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",true,Actara 25 WG,2025-12-27T13:36:34,0.96,true,2025-12-16
GRW_02710,West Bengal,Nadia,Nadia_T091,Bengali,smartphone,28,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,0.9,true,2026-01-07
GRW_02711,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T079,Hindi,keypad,51,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",false,,,1.13,false,
GRW_02712,Punjab,Amritsar,Amritsar_T060,Punjabi,keypad,69,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",false,,,3.2,true,2026-01-08
GRW_02713,Punjab,Bathinda,Bathinda_T081,Punjabi,unknown,50,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,1.77,true,2026-01-02
GRW_02714,Rajasthan,Bharatpur,Bharatpur_T116,Hindi,keypad,65,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,2.11,true,2026-02-24
GRW_02715,Punjab,Ludhiana,Ludhiana_T145,Punjabi,smartphone,27,male,,false,,,1.29,true,2026-03-24
GRW_02716,Haryana,Hisar,Hisar_T106,Hindi,smartphone,54,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",true,Alto 5 SC,2026-02-21T18:12:27,,false,
GRW_02717,Madhya Pradesh,Ratlam,Ratlam_T132,Hindi,smartphone,57,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,1.05,true,2026-03-28
GRW_02718,Madhya Pradesh,Ratlam,Ratlam_T008,Hindi,smartphone,51,male,,false,,,1.08,true,2025-11-16
GRW_02719,Punjab,Patiala,Patiala_T079,Punjabi,smartphone,60,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",true,Tilt 250 EC,2026-03-25T11:38:00,2.22,false,
GRW_02720,Maharashtra,Amravati,Amravati_T100,Marathi,smartphone,43,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,2.11,false,
GRW_02721,Punjab,Bathinda,Bathinda_T059,Punjabi,smartphone,58,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,0.99,false,
GRW_02722,Rajasthan,Sikar,Sikar_T016,Hindi,smartphone,32,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,1.3,false,
GRW_02723,Haryana,Hisar,Hisar_T020,Hindi,keypad,26,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",false,,,3.65,false,
GRW_02724,Punjab,Patiala,Patiala_T037,Punjabi,smartphone,40,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",true,Amistar 250 SC,2026-03-19T11:27:53,2.09,true,2026-03-15
GRW_02725,Uttar Pradesh,Meerut,Meerut_T044,Hindi,smartphone,61,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,4.01,true,2026-02-15
GRW_02726,Haryana,Hisar,Hisar_T074,Hindi,keypad,45,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,,true,2025-10-08
GRW_02727,Punjab,Bathinda,Bathinda_T047,Punjabi,smartphone,34,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",false,,,2.84,true,2025-10-01
GRW_02728,Punjab,Bathinda,Bathinda_T074,Punjabi,smartphone,27,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",true,Actara 25 WG,2026-01-21T14:56:36,,true,2026-01-13
GRW_02729,Punjab,Patiala,Patiala_T125,Punjabi,smartphone,67,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",true,Kavach 75 WP,2025-12-18T17:29:19,0.85,false,
GRW_02730,Rajasthan,Bharatpur,Bharatpur_T160,Hindi,smartphone,27,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,8.76,false,
GRW_02731,Uttar Pradesh,Varanasi,Varanasi_T105,Hindi,unknown,38,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",false,,,1.07,true,2026-01-03
GRW_02732,Uttar Pradesh,Meerut,Meerut_T110,Hindi,smartphone,51,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",false,,,2.29,true,2025-10-25
GRW_02733,Gujarat,Ahmedabad,Ahmedabad_T069,Gujarati,smartphone,32,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,,true,2025-11-27
GRW_02734,Haryana,Sirsa,Sirsa_T133,Hindi,smartphone,55,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",false,,,0.35,true,2025-11-30
GRW_02735,Haryana,Karnal,Karnal_T005,Hindi,keypad,32,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",false,,,0.81,true,2025-11-01
GRW_02736,Rajasthan,Jaipur,Jaipur_T121,Hindi,smartphone,42,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",true,Tilt 250 EC,2026-03-14T14:30:23,,true,2026-03-02
GRW_02737,Karnataka,Kalaburagi,Kalaburagi_T079,Kannada,keypad,62,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""safflower"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-02-20"", ""end"": ""2026-03-25""}, ""stages"": []}",false,,,1.54,true,2026-01-30
GRW_02738,Karnataka,Vijayapura,Vijayapura_T005,Kannada,smartphone,61,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",true,Movondo,2025-12-07T19:10:05,2.64,false,
GRW_02739,Punjab,Patiala,Patiala_T060,Punjabi,keypad,72,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",false,,,,true,2026-03-13
GRW_02740,Gujarat,Rajkot,Rajkot_T094,Gujarati,unknown,26,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""cumin"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-02-25"", ""end"": ""2026-03-25""}, ""stages"": []}",false,,,3.51,false,
GRW_02741,Gujarat,Mehsana,Mehsana_T071,Gujarati,smartphone,44,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",true,Score 250 EC,2025-12-25T14:07:52,3.21,false,
GRW_02742,Bihar,Patna,Patna_T104,Hindi,smartphone,34,male,,false,,,,true,2026-01-22
GRW_02743,Punjab,Ludhiana,Ludhiana_T149,Punjabi,keypad,42,male,,false,,,4.78,true,2025-11-11
GRW_02744,Rajasthan,Jaipur,Jaipur_T098,Hindi,smartphone,49,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",true,Kavach 75 WP,2026-02-19T07:58:35,4.25,false,
